Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,processed_tweets
17912,6,0,6,0,1,RT @TAXSTONE: Y'all bitches got to learn the difference between like and love,bitch get learn difference like love
17913,9,1,8,0,1,RT @TAXSTONE: Y'all bitches sending inviatations to the wolves than get mad when they at ya door,bitch send inviatation wolf get mad ya door
17914,3,0,3,0,1,"RT @TAXSTONE: You dumb bitches still think pretty is everything ""KERI LOOKS BETTER THAN BEYONC&#201; "" Keri probably know she do too but guess &#8230;",dumb bitch still think pretty everything keri look well keri probably know guess
17915,3,0,0,3,2,RT @TDOT_Italians: Sharing food with your mangia cake friends because they love your food #ItalianProblems,share food mangia cake friend love food italianproblem
17916,3,0,2,1,1,RT @TDill11: These hoes ain't got nothin' on ya &#127926;,hoe be get ya
17917,3,0,1,2,2,RT @TEL1967: Darn trash man he beat me to the good stuff again. http://t.co/vdDJQ4l0mg,darn trash man beat good stuff
17918,3,0,3,0,1,RT @TERA1PATRICK: I'm happy for the bung holes and negativity desperate guys spew on here &#128077;a GOOD example of WHAT not to be and what I don'&#8230;,happy bung hole negativity desperate guy spew good example
17919,6,0,6,0,1,"RT @TEYANATAYLOR: Me and this bitch may not be the best of friends, but this cover??? #STUNNING! #LoveIt She ate that &#128525;&#128525;&#128525;&#128525;&#128525; http://t.co/N5z&#8230;",bitch may good friend cover stunning loveit eat
17920,3,0,0,3,2,RT @TFCbooks: Friday 6pm @busboysandpoets Vivek Balk: Bengali Harlem &amp; the Lost Histories of South Asian America http://t.co/veYAqnAiDG &#8230; @&#8230;,friday pm vivek balk bengali harlem lose history south asian america
17921,3,0,3,0,1,"RT @TGrozay: ""@WhereYoHussleAt: I'm going to the movies this weekend, by myself. No BFFL, no bitch, no nigga, just me... #Solo"" http://t.co&#8230;",go movie weekend bffl bitch nigga solo
17922,3,0,3,0,1,RT @THAT_bitch_xo: Some bitches forget you have to be a friend to keep a friend #getlostfakebitch&#9996;,bitch forget friend keep friend
17923,3,0,3,0,1,RT @THOTSNEXTDOOR: I just wanna spread your legs &amp; kiss &amp; lick my way down to your pussy just so I can feel every bit of wetness on my tong&#8230;,wanna spread leg kiss lick way pussy feel every bit wetness
17924,6,0,6,0,1,RT @TIKOAMG: Social network got bitches heads like &#128553; http://t.co/BHMUO4x4VU,social network get bitch head like
17925,6,0,5,1,1,RT @TKNCASH1: On the NorthSide @ WildBills With @Djholiday &#128073;Come up on a check &#10004;&#65039; Left that hoe&#128581; alone &#10004;&#65039;&#8230; http://t.co/KvLpJsua4f,northside wildbill check leave alone
17926,3,0,3,0,1,RT @TMRoja: I'm all cock and pussy like in my tweets; and all penis and vagina like in DMs &#128586;,cock pussy like tweet penis vagina like dms
17927,3,0,3,0,1,RT @TMTWW_: @artillery909 @Ugh_Sickoe @LearnSomethlng how the bitch ear get burnt?,bitch ear get burn
17928,3,0,0,3,2,RT @TM__7: &#128514;&#128514;&#128514;&#128514;&#128514;&#128513;&#128513;&#128513;&#128513;&#128588;&#128588; RT @Lizzs_Lockeroom: Watching a bird poop on your car after you just got it washed http://t.co/k6AiIVU6Ph,watch bird poop car get wash
17929,3,1,2,0,1,"RT @TOBINSUPREME: y does every female think every nigga they come across is in love w them?
bitch I could leave u , smoke a blunt &amp; forget &#8230;",every female think every nigga come across love w bitch could leave u smoke blunt forget
17930,3,0,3,0,1,"RT @TODDIE_soPLAYER: Ctfu &#128514;&#128514;&#8220;@1017_Sqquad: &#8220;@TODDIE_soPLAYER: @_Raygine bitch get out dem feelings and get some new dick&#128514;&#128514;&#128514; ""&#128064;&#128550;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128128;&#8221;",ctfu bitch get dem feeling get new
17931,3,1,2,0,1,"RT @TOKYOJETZ: This nigga said ""bitch told me she sent a nigga ta jail.... man I thought it was legal ta beat yo hoe...that's yo hoe!"" Lmao&#8230;",nigga say bitch tell send nigga ta jail man think legal ta beat yo hoe yo hoe
17932,3,0,3,0,1,RT @TORYRVGXR: I be in yo bitch pussy like http://t.co/GJXThTpjpU,yo bitch pussy like
17933,3,0,3,0,1,RT @TOnycranshaw22: @AlmightyVinny_ @RichHomieMeezy @54OO_Mauri bitch stop lien,bitch stop lien
17934,3,0,3,0,1,RT @TRAPLORDHOE: When your main bitch friends see you at a party ... http://t.co/DW7Fu9l9Y2,main bitch friend see party
17935,3,0,3,0,1,RT @TRAPMAMA: @_BoobieJohnson so i could catch a round with half these pussies out here,could catch round half pussy
17936,3,0,3,0,1,"RT @TRU_Realigion_: Let a bitch try me try me, Ima swing her to the whole mf family &#128080;&#128514;",let bitch try try swing whole mf family
17937,3,0,3,0,1,"RT @TRobRobinator: Basically, I'm the shit bitch",basically shit bitch
17938,3,0,3,0,1,"RT @T_ElMarauder: So when the clock hits 12 o'clock imma need the baddest, lightest, &amp; brightest hoes to be at @WhatsAshirt door. Give my b&#8230;",clock hit imma need badd light bright hoe door give
17939,3,0,3,0,1,RT @T_Madison_x: A hoe ass nigga will never change,hoe ass nigga never change
17940,3,0,0,3,2,"RT @T_Mart88: Jaheim, Donell Jones, Lyfe Jennings, Ginuwine, Charlie Wilson, Dru Hill, NEXT, Jodeci, Tyrese and etc ...... bring THAT type &#8230;",jaheim donell jones lyfe jennings ginuwine charlie wilson dru hill next jodeci tyrese etc bring type
17941,3,0,3,0,1,RT @TacoPablo_: Rich dollaz always trynna snatch a bitch. Like he a bitch &#128514;,rich dollaz always trynna snatch bitch like bitch
17942,3,0,3,0,1,"RT @TacoRell Stressed backwards is ""Desserts"" that's why bitches eat junk food when depressed",stress backwards dessert bitch eat junk food depressed
17943,3,0,3,0,1,"RT @TacoRell This show should be called ""side bitches"" I ain't seen love YET",show call side bitch be see love yet
17944,3,1,2,0,1,RT @TaddSaelee: I was in her while her nigger was in there makin dinner,nigger makin dinner
17945,3,0,3,0,1,"RT @TaeCocky: I Hate when bitches get a man and start tweeting shit like ""LOL let me stop tweeting like this before he kills me &#128553;&#128553;&#128525;""",hate bitch get man start tweet shit like lol let stop tweet like kill
17946,3,0,3,0,1,RT @TaeCocky: I have 0 hoes,hoe
17947,3,0,3,0,1,RT @TaeCocky: I heard you wit that bitch that everybodyyyyy fuckingggggg,hear wit bitch everybodyyyyy fuckingggggg
17948,3,0,3,0,1,RT @TaeCocky: Look at that bitch way over there stalking my twitter,look bitch way stalk twitter
17949,3,0,3,0,1,RT @TaeCocky: She a hoe if her bday in september,hoe bday september
17950,3,0,3,0,1,RT @TaeFrmUTW: It's UTW over here bitch but a lot of shit be going Down &#128548;&#9994;&#128165;&#128165;&#128165;&#128165;&#128165;&#128299;,utw bitch lot shit go
17951,3,3,0,0,0,RT @Tae_Rhodes: &#8220;@kim92493: &#8220;@Tae_Rhodes: @kim92493 @patpatbush uhhh you've been judged&#8221; it happens. #whitepower...I'll hang you nigger&#8221; wo&#8230;,uhhh happen whitepower hang
17952,3,0,3,0,1,"RT @Tahrell: Now, bitches gonna think just because they're married, they're better than every female that's not. Smh",bitch go to think married well every female smh
17953,3,0,3,0,1,"RT @Take_My_Advicee: If you gonna fuck my girl then dont pull her hair, nigga i paid $200 for that bitch weave",go to fuck girl not pull hair nigga pay bitch weave
17954,3,0,0,3,2,RT @TalibKweli: Do you want to hear the truth or are you only looking to hear what makes you feel all warm and fuzzy inside? I choose truth&#8230;,want hear truth look hear make feel warm fuzzy inside choose
17955,3,1,2,0,1,RT @TalkHawkz: KMM get a fucking trash can on your head.,kmm get fucking trash head
17956,3,0,0,3,2,RT @Talkmaster: People who would vote for Charlie Crist and Michelle Nunn are why our founders did NOT put a right to vote in our Constitut&#8230;,people would vote charlie crist michelle nunn founder put right vote
17957,3,2,1,0,0,RT @TankTopshotta: A real nigga gone teach his bitch the game not run it on her &#128582;&#128130;&#128520;,real nigga gone teach bitch game run
17958,3,0,2,1,1,RT @TaraTalksMONEY: Tuh! RT @VSamone: When u plan on going to a party and u don't and u gone on Twitter da next day &amp; see dat that hoe did &#8230;,tuh u plan go party u u go twitter da next day see dat hoe
17959,3,0,3,0,1,RT @TarikuSalim: I'd get a girlfriend if I had hoes tho. Lmaoo.,get girlfriend hoe tho lmaoo
17960,3,0,3,0,1,RT @TasteMyGayness: Sharing is not caring .... Back tf up bitch,sharing care back tf bitch
17961,3,0,3,0,1,RT @TasteMyGayness: That moment the pussy too good &amp; u gotta slow that stroke down! https://t.co/R4fLDz5SiN,moment pussy good u get to slow stroke
17962,3,0,3,0,1,RT @Taste_My_Lips57 Say dat shit again RT @ThoughtsOfRandy: Bad bitches hate broke niggaz. + but you knew that already..,say dat shit bad bitch hate break niggaz know already
17963,3,0,3,0,1,RT @Taste_SweetTay: This bitch just blew my high &#128514;&#128514;&#128514;&#128514;&#128514;,bitch blow high
17964,3,0,3,0,1,"RT @TattedBrunetteX: Can I get a ""fuck you"" to these bitches from all of my niggas who don't love hoes, they get no dough.",get fuck bitch niggas love hoe get dough
17965,3,1,2,0,1,"RT @TattedPapiChulo: Females nowadays don't like to do anything freaky, because you niggas gossip about it like bitches",female nowadays like anything freaky niggas gossip like bitch
17966,3,0,3,0,1,RT @TattedPapiChulo: Having a real bitch by your side and holding it down for you is a blessing &#128591; For Real.,real bitch side hold blessing real
17967,3,0,3,0,1,RT @TattedUp_Tre: &#8220;@Blaxxxican: Early bird gets the dick&#127770;&#8221; &#128514;&#128514;&#128514;,early bird get
17968,3,0,3,0,1,"RT @TaughtYouWell: Boobs boobs boobs boobs lotta boobs
Man I make the baddest bitches send me nudes &#128525;&#128539; http://t.co/6tzYXgvqZv",boobs boobs boobs boobs lotta boobs man make badd bitch send nude
17969,3,0,3,0,1,RT @TaurusIsMagic: #Taurus's are the first to congratulate this years hoes for being smarter than last years hoes. You know who you are.,tauru first congratulate year hoe smart last year hoe know
17970,3,0,0,3,2,"RT @TayTheBADDIE: Never discuss cheese with a rat , talk bread with a bird , or make moves with a snake &#128175;&#128076;",never discuss cheese rat talk bread bird make move snake
17971,3,0,3,0,1,"RT @TayWest: When hoes call other hoes ""hoes"" http://t.co/39yoPnqqau",hoe call hoe hoe
17972,3,0,3,0,1,RT @TaylorGrisbhy: Nothing is wrong wit staying down here to work at the plant.These little minded bitches need 2 fuckin stop being judgmen&#8230;,nothing wrong wit stay work little minded bitch need fuckin stop
17973,3,0,3,0,1,RT @Taylor_1017: Get this bitch out of my house,get bitch house
17974,3,1,2,0,1,RT @Taylor_1017: Thanks for ignoring me faggots. I'm locked outside @A_Mitchellll13 @10Longdong,thank ignore faggot lock outside
17975,3,0,2,1,1,"RT @TazheAdorn: Yall ladies ever have on a tank top or something . . &amp; like one of your nips was just chilling outside the shirt, and you d&#8230;",lady ever tank top something like one nip chill outside shirt
17976,3,0,2,1,1,"RT @TbhMoose: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 for a b&#8230;",girl tweet might ghetto u bring food outside movie u might stupid u pay
17977,6,1,5,0,1,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",suppose man bitch
17978,3,0,3,0,1,"RT @TeamBoosieBoo: No officer I wasn't drunk driving, I was swerving on them hoes.",officer drunk driving swerve hoe
17979,3,0,0,3,2,RT @TeamGladney: Did the Yankees make the playoffs and properly honor Jeter? RT @80sbaby4life: Orioles win?,yankee make playoff properly honor jeter oriole win
17980,3,0,3,0,1,RT @Teamadeezy: Niggas is hoes 2,niggas hoe
17981,3,2,1,0,0,RT @Tease: RT or you're a fag. http://t.co/4Ol82rdeqX,fag
17982,6,0,0,6,2,RT @TedNugent: Gun control talks with gunrunning Eric Holder on board. We r the planet of the apes,gun control talk gunrunne eric holder board r planet ape
17983,3,0,3,0,1,RT @TedOfficialPage: Your opinion is irrelevant because you are a cunt,opinion irrelevant cunt
17984,3,0,3,0,1,"RT @TedOfficialPage: guy: send me a pic of your pussy Girl: ok *sends pic of pussy*guy: HOLY SHIT, WHAT DAFUQ I WANTED TO SEE THE CAT!!!",guy send pic pussy girl ok send pic holy shit dafuq want see cat
17985,3,0,3,0,1,RT @TeddyDelJones: Side hoes always winning,side hoe always win
17986,3,0,3,0,1,RT @Tee_Affiliated: I'm that type of bitch to tell you I'm on my way knowing I just got in the shower,type bitch tell way know get shower
17987,6,0,6,0,1,RT @TeeeeRenee: bitches b tweeting everything they see to b Relavent &#128514;&#128514;&#128514; its really sad &#128563;,bitch b tweet everything see b relavent really sad
17988,3,0,3,0,1,"RT @TehDucKii: if my tweets ever offended you:
1.) im sorry
2.) it won't happen again
3.) 1 &amp; 2 are lies
4.) you're a fucking pussy",tweet ever offend sorry will happen lie fucking pussy
17989,3,0,3,0,1,"RT @TerrorFranchise: ""I'm turning over a new leaf! No more drama and CoD for me!""
Is still a faggot.
#JustBigEThings",turn new leaf drama cod still faggot justbigething
17990,3,0,3,0,1,RT @TerryWigley_: @wagggggie iPhone 5 bitch,iphone bitch
17991,3,0,3,0,1,RT @TerryWigley_: Go fish bitch http://t.co/8xytlSF0Vt,go fish bitch
17992,9,4,5,0,1,RT @TerryisBetter: What faggot complained about stretch marks?!? My nigga them shits taste like the swirls on cinnamon toast crunch http://&#8230;,faggot complain stretch mark nigga shit taste like swirl cinnamon toast crunch
17993,3,0,3,0,1,RT @TerryisBetter: if I fav your pic that means Dm me hoe,fav pic mean dm hoe
17994,3,0,3,0,1,"RT @TevGonzalez: ""@Log_Popz: If you love her hide your bitch so you keep shorty""",love hide bitch keep shorty
17995,3,0,3,0,1,RT @TevGonzalez: You win some and lose some long as you get it on you aint a bitch.,win lose long get be not bitch
17996,3,0,3,0,1,RT @TexasHickspanic: Hey you!! Acting like a saint on twitter.. we think you're fucking weird you prude bitch.,hey act like saint twitter think fuck weird prude bitch
17997,3,0,3,0,1,RT @ThaReal_Elijah: Real niggah over here&#128175;&#128520;,real niggah
17998,3,1,2,0,1,"RT @ThaReal_Elijah: Used to be with 50 niggas, 20 of em got murked, 20 of em turned pussy, the other 10 put in work",use niggas em get murk em turn pussy put work
17999,3,0,3,0,1,"RT @ThaStonerNation: ""You smell like Weed..."" and bitch you smell like sober.",smell like weed bitch smell like sober
18000,3,1,2,0,1,RT @ThadIsReal: Ladies If a nigga always wanna go out and party every weekend . He basically side hoe shopping,lady nigga always wanna go party every weekend basically side hoe shopping
18001,3,0,3,0,1,"RT @Thad_CastIe: A MILF is a sexy ass mom over 35. If you're 20, you're just a bitch with a baby.",milf sexy ass mom bitch baby
18002,3,0,3,0,1,"RT @Thad_CastIe: Regrets are for pussies. Shit happens, deal with it",regret pussy shit happen deal
18003,3,0,3,0,1,"RT @Thaddiemac: light skin bitches cheat on their man, dark skin bitches squirt bike chain oil, latinas will cut your dick off, &amp; white gir&#8230;",light skin bitch cheat man dark skin bitch squirt bike chain oil latina cut dick white
18004,3,0,0,3,2,RT @That1guyJeff: RT @rebeccaisfresh: carrot cake is trash. too sweet. http://t.co/rxrowJMbW0,carrot cake trash sweet
18005,3,2,1,0,0,"RT @ThatBajanKidd: #NeverAskABlackPerson if her hair is hers . she will hit you with a ""bitch i bought it , so it's mine"" .",neveraskablackperson hair hit bitch buy mine
18006,3,0,3,0,1,RT @ThatBoyACE71: Most black hoes at prom looked like http://t.co/FYZ1bPWXGw,black hoe prom look like
18007,3,0,3,0,1,RT @ThatBoyACE71: Vonte not tweeting like a bitch finally,vonte tweet like bitch finally
18008,3,0,2,1,1,RT @ThatBoyAdo: @tonykivarkis @Atoma87 lmao y'all some fags http://t.co/MN0TF3dgo7,lmao fag
18009,3,0,3,0,1,"RT @ThatDamnHAM: #LRT exactly. Announcing that you could be a piece of pussy for a couple hours, then irrelevant after that? Nothing cute a&#8230;",lrt exactly announce could piece pussy couple hour irrelevant nothing cute
18010,3,0,3,0,1,RT @ThatDamnHAM: @NapturallyDev @HeyJaiiiii @_halfCRAZY610 lol bitch you've put lotion on my butt &amp; orajel in my mouth. You'd paint my toes&#8230;,lol bitch put lotion butt orajel mouth paint
18011,3,0,3,0,1,RT @ThatDamnHAM: Otw to DC. Hopefully I'll see my best bitch @NapturallyDev. That would make my day.,otw dc hopefully see good bitch would make day
18012,3,0,3,0,1,RT @ThatGuyBryant28: Still the greatest tweet ever. RT @DJZeeti bitches run on emotion not logic .. a bitch will say 1+1=3 if the number ...,still great tweet ever bitch run emotion logic bitch say number
18013,3,0,3,0,1,"RT @ThatIrvNation: @Satisfied_x fuck you bitch, if I said it was, it was",fuck bitch say
18014,3,0,2,1,1,"RT @ThatKevinSmith: Via @JenSchwalbach ""Eat ice KevinSmith"" If I'm eating anything tonight, woman? It's pity-pussy. Make it better in a ...",via eat ice kevinsmith eat anything tonight woman pity pussy make well
18015,3,0,2,1,1,RT @ThatKidJony: I'm trying to pass my nigguh. http://t.co/xwD8jPpLmH,try pass nigguh
18016,3,0,3,0,1,RT @ThatNiggaKeek: remember in a relationship.. her friends are NOT yours.. &#128581; they'll let her be a hoe...,remember relationship friend let hoe
18017,3,0,3,0,1,RT @ThatSlutAdrian: @WaldoKillz3 Lol someone fucking yo bitch?,lol someone fuck yo bitch
18018,3,0,3,0,1,RT @ThatSlutAdrian: i'll be that bitch today,bitch today
18019,3,0,3,0,1,RT @ThatTrillLife_: @x_NWTS bitch you got me I trouble I love you too .. Take your drunk ass to sleept,bitch get trouble love take drunk ass sleept
18020,3,0,0,3,2,"RT @Thatindianbruh: Rise of the planet of the apes doin a musical???

http://t.co/9ZxzlHti2M",rise planet ape doin musical
18021,3,0,3,0,1,RT @Thatindianbruh: There&#8217;s a bitch on twitter with 50k followers but she drive this. http://t.co/m4AKVZ4JgD,bitch twitter follower drive
18022,3,0,3,0,1,RT @ThatsComplex: Hate shit like this bitch can't make a decent meal but can take a hell of a thirst trap http://t.co/uHaON0TJDw&#8221;,hate shit like bitch can make decent meal take hell thirst trap
18023,3,0,1,2,2,RT @ThatsFoodPorn: Oreo Donut http://t.co/obytemi3Ed,oreo donut
18024,3,0,3,0,1,RT @ThatsJuuja: These bitches be pretty &amp; stupid,bitch pretty stupid
18025,3,0,3,0,1,"RT @ThatsSoRyannn: &#8220;@zzachbarness: ""IBS"" irritable bitch syndrome.&#8221; I have this",ib irritable bitch
18026,3,2,0,1,0,RT @TheAfricanSiren: Automatically suspicious of white folk who try too hard to show they like us darkies.,automatically suspicious white folk try hard show like us darkie
18027,3,0,3,0,1,"RT @TheAlexP: Yelled out ""come on bitch!"" At myself, by myself, lifting weights as motivation...thanks guys, you always have my back.",yell come bitch lift weight motivation thank guy always back
18028,3,0,2,1,1,"RT @TheAsaCrawford: You shoulda learned how to bake, cuz bitches love cake",shoulda learn bake cuz bitch love cake
18029,3,0,0,3,2,"RT @TheAtlantic: Meanwhile, in Canada: A monkey in a winter coat escapes in an IKEA http://t.co/Q9YUYVEl via @TheAtlanticWire",meanwhile canada monkey winter coat escape ikea via
18030,3,0,3,0,1,RT @TheBOMBshellll: @vivalaleexx you a bitch!,bitch
18031,3,0,3,0,1,"RT @TheBOMBshellll: Too many faithful girls are single, and too many hoes are taken.&#128581;",many faithful girl single many hoe
18032,3,0,0,3,2,"RT @TheBananaFacts: wiz khalifas's song ""black and yellow"" is a beautiful song about a bruised banana",wiz khalifas song black yellow beautiful song bruise banana
18033,3,0,3,0,1,RT @TheBardockObama: People downloading time hop to be reminded they were faggots a year ago too,people download time hop remind faggot year ago
18034,3,0,3,0,1,RT @TheBardockObama: Yea but who gets more bitches grandma,yea get bitch grandma
18036,3,0,3,0,1,RT @TheBloodShow: Girls really made being a hoe kool on Twitter,girl really make hoe kool twitter
18037,3,0,3,0,1,"RT @TheBloodShow: I hate typing something so detailed &amp; somebody respond with ""huh?"" bitch I'm Finna type the same thing twice dumb bitch",hate type something detailed somebody respond huh bitch finna type thing twice dumb bitch
18038,3,1,2,0,1,RT @TheBloodShow: Ugly hoes be the loudest .. u need to duck off &amp; hide yourself frfr,ugly hoe loud u need duck hide frfr
18039,3,0,3,0,1,RT @TheBloodShow: Why all these hoes be wearin flowers around they head. I hope a bee Sting they ASS,hoe wearin flower around head hope bee sting ass
18040,3,0,3,0,1,RT @TheBossUnicorn_: I'm a crazy bitch.. fml,crazy bitch fml
18041,3,1,2,0,1,RT @TheCELEBrittany: - These porn hoes moan at EVERYTHING !!! &#128553;&#128555;&#128553; A nigga unbutton her shirt she moaning like stfu,porn hoe moan everything nigga unbutton shirt moan like stfu
18042,3,0,0,3,2,"RT @TheCheapOne: What you see is what you get! I'm a guy with a love of adventure and a need for speed, Charlie Brown!",see get guy love adventure need speed charlie brown
18043,3,2,1,0,0,RT @TheChrisCates: Look at this faggot http://t.co/db7SIri8qg,look faggot
18044,3,0,3,0,1,"RT @TheCockiestMan: ""She's really nice when you get to know her!"" = She's a bitch but you'll get used to it.",really nice get know bitch get use
18045,3,0,2,1,1,RT @TheCockiestMan: Do I have time for these hoes? http://t.co/OHKWCg9ldW,time hoe
18046,3,0,0,3,2,RT @TheComedyHumor: When I make a paper ball in the trash can http://t.co/mOxmRsOOv9,make paper ball trash
18047,3,0,3,0,1,RT @TheCommonCock: Rt if you killed a bitch with your dick,kill bitch dick
18048,3,0,0,3,2,RT @TheDiLLon1: Y'all not gonna trash Spirit airlines. I travel w/ them all the time. They even let me fly the plane 4 times. They don't mi&#8230;,go to trash spirit airline travel time even let fly plane time
18049,3,0,2,1,1,"RT @TheDickUno: I hate seeing people bitch about their lives. I haven't even tried the Taco Bell breakfast, man, you don't have it this har&#8230;",hate see people bitch life even try taco bell breakfast man
18050,3,0,3,0,1,RT @TheDouch3: All the kickers in college football trash like y'all can't even make 20 yard field goals....u got one fucking job,kicker college football trash like can even make yard field goal u get one fucking job
18051,3,0,3,0,1,"RT @TheDouch3: Bitches tweeting ""relationship goals"" w/no man, job, or real desire to stop being a hoe or partying every weekend. Jus a iPh&#8230;",bitch tweet relationship goal w man job real desire stop hoe party every weekend jus
18052,6,0,4,2,1,"RT @TheDouch3: Most overused hoe excuses
1. It's just lyrics
2. My friends party so I party 
3. Men do it too
4. And vice versa
5. I was yo&#8230;",overused hoe excuse lyric friend party party man vice versa
18053,3,0,3,0,1,RT @TheDouch3: Stay safe and remember if u a girl and u on ur period don't go to a party and&#8230;..bitch jus stay home u gross as shit,stay safe remember u girl u ur period go party bitch jus stay home u gross shit
18054,3,1,2,0,1,RT @TheDouch3: Tweeting about ur boyfriend won't get him off Xbox live that nigga gotta 24 kill streak rn bitch shut up,tweet ur boyfriend will get xbox live nigga get to kill streak rn bitch shut
18055,3,0,1,2,2,RT @TheDouch3: Why would u let ur girl even go to a party without u thats retarded lol u must want to get cheated on,would u let ur girl even go party without u retarded lol u must want get cheat
18056,3,0,3,0,1,"RT @TheDrugTribe: New Years resolution: smoke more weed, make more money, fuck more bitches",new year resolution smoke weed make money fuck bitch
18057,3,0,3,0,1,RT @TheDrugTribe: mary isn't a backstabbing bitch that lies and deceives me,mary backstabbe bitch lie deceive
18058,3,0,1,2,2,"RT @TheDrunkStory: ""My bro made out with an ugly chick at a festival while drunk so now he's known as Larry bird because he hits ""threes"""" &#8230;",bro make ugly chick festival drunk know larry bird hit three
18059,6,0,6,0,1,"RT @TheDrunkStory: ""My girlfriend cheated on me so I dumped her. I'm dating her mom now so now that bitch is my step daughter."" - Texas Tec&#8230;",girlfriend cheat dump date mom bitch step daughter texas
18060,3,0,0,3,2,"RT @TheEagleFazi: Almost 83% of children in Balochistan have never been to school, followed by 80% in Sindh, 75% in KP and 60% in Punjab. #&#8230;",almost child balochistan never school follow sindh kp punjab
18061,3,0,0,3,2,"RT @TheFactsBook: Twitter has a bird as its logo, that&#8217;s why when you join you&#8217;re an egg, and your home button is a birdhouse. Why am I ...",twitter bird logo join egg home button birdhouse
18062,3,0,3,0,1,"RT @TheFakeESPN: Johnny Manziel&#8217;s bye-week stat line:

Bud Light Platinums: 23 | Shots of Patron: 8 | Side bitches: 5 | Fucks given: 0",johnny bye week stat line bud light platinums shot patron side bitch fuck give
18063,4,0,1,3,2,RT @TheFakeESPN: Red Hot Chili Peppers with the longest nip-slip in Super Bowl Half Time Show history.,red hot chili pepper long nip slip super bowl half time show history
18064,3,0,3,0,1,RT @TheFakeESPN: Rutgers terminated Mike Rice's contract by repeatedly calling it a cunt while hurling balls at it until it finally kill ...,rutger terminate mike rice contract repeatedly call cunt hurl ball finally kill
18065,3,0,3,0,1,RT @TheFatKidJames: @Von_VonRichter Bro fuck you for leaving! Lol no but have a great time up there and don't forgot about the bros back ho&#8230;,bro fuck leave lol great time forgot bro back
18066,3,0,3,0,1,RT @TheFitGawd: &#8220;I don&#8217;t know why these bitches laughing. You not even funny my nigga&#8221; http://t.co/0IdY5oSkrf,know bitch laugh even funny
18067,3,0,0,3,2,RT @TheFoodBibIe: Deep Fried Oreos http://t.co/quDw3wqD7r,deep fry oreo
18068,3,0,3,0,1,RT @TheFunnyTeens: When someone tells me I should stop being a bitch http://t.co/LTR4gi5mUv,someone tell stop bitch
18069,3,0,0,3,2,RT @TheFunnyVines: Crazy bird https://t.co/XuvE34qenH,crazy bird
18070,6,0,6,0,1,"RT @TheGoodGodAbove: Victoria&#8217;s real secret?
Five nipples and a sideways vagina.",real secret five nipple sideways vagina
18071,3,0,3,0,1,RT @TheGoogleFactz: Cheating and having hoes gets old. Everyone should want to reach a point where they're mature enough to stay faithful &amp;&#8230;,cheat hoe get old everyone want reach point mature enough stay faithful
18072,3,0,3,0,1,"RT @TheHangingWire: don't EVER be ashamed of who you are. 

unless you a hoe... 

then be ashamed bitch.",ever ashamed unless hoe ashamed bitch
18073,3,0,3,0,1,RT @TheHolyKuran: Bitches eyebrows be 5% hair and 95% makeup talkin bout &#8220;eyebrows on fleek&#8221; smh sit down before i lick my thumb hoe,bitch eyebrow hair makeup talkin bout smh sit lick thumb hoe
18074,3,0,3,0,1,RT @TheHolyKuran: When you drop all your hoes for your girl and she say she dont want a relationship http://t.co/GuZXabJiXj,drop hoe girl say not want relationship
18075,3,0,3,0,1,"RT @TheJoeySwoll: Don't be with a ""bad bitch"" that just looks good. Find a GOOD WOMAN that tells you when you're slippin and pushes you to&#8230;",bad bitch look good find good woman tell slippin push
18076,3,0,3,0,1,RT @TheKingScottyD: Side niggas get pussy and main niggas get arguments,side niggas get pussy main niggas get argument
18077,3,0,3,0,1,RT @TheKitchensHeat: Don't beef over no bitch..,beef bitch
18078,6,0,6,0,1,RT @TheKizzler: make today yo bitch,make today yo bitch
18079,3,0,3,0,1,RT @TheKyleHardy: Serving size is Latin for you&#8217;re a little bitch,serve size latin little bitch
18080,3,0,3,0,1,RT @TheLittleFella_: @OLE_VertyBstard @savage_life091 bitch should've got out of her yard,bitch get yard
18081,3,0,3,0,1,RT @TheLittleFella_: How's it taste mothafucker? Mmmhmmm bitch!,taste mothafucker mmmhmmm bitch
18082,3,0,3,0,1,RT @TheLittleFella_: S/O to @thereal_EMandM for his shitty fuzzy hat. Made sure he wasn't getting laid lmfao,shitty fuzzy hat make sure getting lay lmfao
18083,6,0,0,6,2,RT @TheMattEspinosa: She literally just put the whole trash bag on lmfao http://t.co/YiERskYrfc,literally put whole trash bag lmfao
18084,3,0,3,0,1,RT @TheMav41: Now a days people find the littlest and dumbest things to bitch about. It's pathetic.,day people find little dumb thing bitch pathetic
18085,3,0,3,0,1,RT @TheMav41: The price is wrong bitch.,price wrong bitch
18086,3,0,0,3,2,"RT @TheMichaelRock: *answers phone*

Coworker: There's a dead bird outside.

Me: Wanna split it?

CW: What?

Me: Sorry, finders keepers, ri&#8230;",answer phone coworker dead bird outside wanna split cw sorry finder keeper
18087,3,0,2,1,1,"RT @TheNaimaW: If a dude seems flighty then he probably is, so just nip it in the bud.",dude seem flighty probably nip bud
